Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin
1,18,5,1,5,1,3,1,1,0,0,0.4234060596715751,7.0,0.7131782945736435,241,60,1997,1560,24.1,1622.2
0,15,2,1,2,7,1,0,0,0,0,0.3002081566571583,6.8,0.5966518225301006,225,44,-2794,-2624,22.5,1462.4
1,13,3,1,11,8,18,1,1,0,0,0.5271760080178861,6.6,0.5489856506679861,206,46,1236,1018,20.6,1756.8
0,17,1,1,2,4,2,1,1,0,0,0.3444607200678437,6.8,0.595249876298862,235,47,-13,-1792,23.5,1519.8
1,16,5,1,4,3,4,0,0,0,0,0.430421709968391,6.8,0.6371433283852878,240,47,1128,498,24.0,1631.3
0,123,2,1,5,7,6,0,0,0,0,0.44946418934546306,7.2,0.743691241959426,235,57,-529,-54,23.5,1656.0
0,29,0,0,5,6,6,0,0,0,0,0.3826227738801943,6.8,0.6332673593930397,210,51,-486,-137,21.0,1569.3
1,18,3,1,8,10,7,0,0,0,0,0.4373602652070002,7.0,0.6608114794656111,218,33,-1445,-736,21.8,1640.3
0,15,2,0,0,4,0,0,0,0,0,0.23051422403823907,6.6,0.5539336961900049,230,52,-2727,-4122,23.0,1372.0
0,16,0,1,7,4,10,1,1,0,0,0.452470896615527,6.6,0.5463466930562427,201,40,1036,-663,20.1,1659.9
0,18,2,0,5,5,5,0,0,0,0,0.3572584997301672,6.8,0.5766122381659243,198,48,-799,-588,19.8,1536.4
0,15,1,0,6,10,7,0,0,0,0,0.3274998072623544,6.6,0.5067623288800923,147,40,-4413,-1993,14.7,1497.8
0,105,1,1,6,6,4,1,0,1,0,0.4810731632102382,6.8,0.6503381164440046,236,56,-153,79,23.6,1697.0
0,22,4,0,6,12,7,0,0,0,0,0.47189885128363274,6.8,0.6459673428995546,201,48,-2286,-976,20.1,1685.1
0,16,3,0,4,5,3,0,0,0,0,0.32094672731477913,6.8,0.5957446808510637,203,48,-1002,-378,20.3,1489.3
1,18,2,1,18,6,16,2,1,1,0,0.8606121347621617,7.6,0.9412007257133431,243,56,7125,3657,24.3,2189.3
1,17,5,0,5,3,8,1,1,0,0,0.37344846195358883,6.8,0.6341745010720764,230,45,840,196,23.0,1557.4
1,12,1,0,6,8,7,1,0,1,1,0.5724308071852594,7.0,0.7695035460992908,231,65,468,558,23.1,1815.5
1,18,1,0,8,5,8,1,1,0,0,0.4424485390486469,7.0,0.6603166749134092,192,46,248,582,19.2,1646.9
0,15,3,0,1,5,2,0,0,0,0,0.25079022434661946,6.4,0.4778162625762824,214,53,-3832,-3324,21.4,1398.3
1,14,2,1,14,3,19,1,1,0,1,0.905250173463881,7.6,0.8883391060531091,251,54,8284,4654,25.1,2247.2
1,13,14,1,6,2,3,0,0,0,0,0.4685066687225349,7.4,0.7866567705756226,222,57,1295,1167,22.2,1680.7
1,12,2,0,5,9,4,1,1,0,0,0.32888751831007623,6.4,0.47855846940458513,188,44,-3331,-3464,18.8,1499.6
1,24,4,0,7,5,8,2,1,1,0,0.5201603577210702,6.8,0.6574303150255648,186,62,1049,811,18.6,1747.7
0,12,2,1,7,8,5,1,1,0,0,0.39164289569038624,6.6,0.5557479795480785,193,48,-1305,-2023,19.3,1581.0
0,20,3,0,3,8,5,0,0,0,0,0.250558939171999,6.2,0.4067293419099455,193,44,-3739,-3541,19.3,1398.0
1,17,2,1,5,5,7,2,1,1,0,0.3851669108010177,7.0,0.5893946890978062,203,56,-252,77,20.3,1572.6
0,16,1,0,5,5,3,0,0,0,0,0.3409914424485391,7.2,0.7035296058057067,191,51,-809,411,19.1,1515.3
0,14,3,1,2,5,2,0,0,0,0,0.3056819057898389,6.8,0.6047336302160645,228,56,-2062,-1466,22.8,1469.5
0,15,2,0,7,7,8,1,1,0,0,0.41446303291958986,7.0,0.6782945736434108,207,52,-84,570,20.7,1610.6
1,14,2,1,6,4,6,0,0,0,0,0.4442988204456094,7.2,0.6887679366650173,231,46,628,-243,23.1,1649.3
1,14,2,0,9,5,13,0,0,0,0,0.4910184257189115,7.2,0.7829457364341085,225,48,1344,2079,22.5,1709.9
0,20,5,0,4,9,3,1,1,0,0,0.34546295582453157,6.8,0.6476166914068943,225,56,-3848,-2091,22.5,1521.1
0,16,2,1,6,4,7,1,1,0,0,0.45586307917662483,7.0,0.6763978228599702,215,51,1515,590,21.5,1664.3
0,18,3,0,7,7,4,0,0,0,0,0.45108318556780513,7.0,0.6813458683819892,198,54,462,1726,19.8,1658.1
1,20,15,1,10,7,16,1,1,0,0,0.5568576054274922,7.0,0.7195282863269009,190,60,1058,1196,19.0,1795.3
0,13,1,1,6,8,4,0,0,0,0,0.41492560326883055,6.8,0.5997855846940457,197,50,-554,-483,19.7,1611.2
1,14,0,1,5,7,4,0,0,0,0,0.37830545062061527,6.6,0.4955467590301831,201,50,-460,-842,20.1,1563.7
0,15,2,1,5,7,4,0,0,0,0,0.40451777041091674,6.8,0.6628731650997856,206,71,-1130,-347,20.6,1597.7
0,13,2,0,2,9,2,1,0,1,0,0.24685837637807417,6.0,0.3982351970971466,197,40,-3919,-3135,19.7,1393.2
1,42,5,0,6,6,10,0,0,0,0,0.4221725387402667,6.8,0.6243608774534058,221,49,-677,-67,22.1,1620.6
0,16,0,1,5,9,7,0,0,0,0,0.4188574512373756,6.8,0.5503875968992248,190,52,-819,-1926,19.0,1616.3
1,18,4,0,5,4,3,1,1,0,0,0.35201603577210705,6.8,0.561603166749134,187,56,733,810,18.7,1529.6
1,60,8,0,5,8,9,0,0,0,0,0.4036697247706421,7.0,0.6646049810324922,209,47,-847,-267,20.9,1596.6
0,9,2,1,4,2,0,0,0,0,0,0.37198365584766024,7.4,0.7921820880752103,214,70,737,1094,21.4,1555.5
1,17,3,0,4,1,5,1,1,0,0,0.40945185413614993,7.0,0.66930562427841,233,44,1891,603,23.3,1604.1
0,23,5,0,5,9,7,0,0,0,0,0.3476216174543213,6.6,0.5329869701467921,194,50,-3130,-2448,19.4,1523.9
1,8,1,1,9,8,11,1,1,0,0,0.487163672808573,6.8,0.5974764967837703,180,49,147,-1425,18.0,1704.9
1,70,3,1,9,5,9,1,1,0,0,0.5213167835941716,6.8,0.6539666831601517,219,40,687,563,21.9,1749.2
0,89,3,0,2,8,2,0,0,0,0,0.280626011872639,6.4,0.5257298367144977,228,48,-3180,-3196,22.8,1437.0
0,22,7,0,7,8,9,0,0,0,0,0.5252486315627168,7.2,0.7314035955797459,246,48,-144,-867,24.6,1754.3
0,36,3,0,2,9,4,1,1,0,0,0.21894996530722388,6.6,0.48424872175490685,195,41,-6374,-4421,19.5,1357.0
0,15,5,1,5,6,5,0,0,0,0,0.4022820137229203,6.8,0.5831271647699158,222,54,-947,-1040,22.2,1594.8
1,14,1,0,3,6,6,0,0,0,0,0.27823606506822907,6.0,0.40953323437242284,197,32,-3074,-2611,19.7,1433.9
1,18,2,1,16,10,12,1,1,0,0,0.7211471744661168,6.8,0.6204024410357908,175,46,2098,1150,17.5,2008.4
1,16,3,0,4,5,5,0,0,0,0,0.35810654537044184,6.8,0.578591456374732,200,56,-1270,-2363,20.0,1537.5
1,17,1,0,3,5,5,0,0,0,0,0.27623159355485305,6.2,0.437819561273297,194,52,-2089,-2275,19.4,1431.3
1,15,3,1,9,1,8,0,0,0,0,0.5439827307069617,7.0,0.7464126669965364,233,52,3404,2513,23.3,1778.6
1,18,3,1,4,8,4,1,0,1,0,0.45694240999151947,7.0,0.6643575787563912,210,58,-206,-1476,21.0,1665.7
1,12,3,1,6,4,5,2,1,1,0,0.40582838640043184,6.8,0.6810159986805212,235,43,1396,2369,23.5,1599.4
0,16,1,1,5,7,5,0,0,0,0,0.2792383008249172,6.4,0.4100280389246248,153,44,-2475,-3608,15.3,1435.2
1,14,0,0,5,8,6,0,0,0,0,0.3746048878266902,7.0,0.648358898235197,203,43,-2111,-1385,20.3,1558.9
0,21,3,0,8,8,10,0,0,0,0,0.5253257266209236,7.2,0.6719445818901534,213,53,-375,-547,21.3,1754.4
0,94,3,1,6,9,9,1,1,0,0,0.4407524477680981,6.6,0.5113805047006431,208,48,-1942,-2662,20.8,1644.7
1,25,7,0,4,6,4,1,1,0,0,0.39727083493948034,6.8,0.5953323437242289,235,53,-426,-323,23.5,1588.3
0,19,3,0,6,10,12,1,1,0,0,0.3826227738801943,6.6,0.49826818406729345,177,36,-2794,-2688,17.7,1569.3
0,11,0,1,3,13,1,0,0,0,0,0.23182484002775416,6.2,0.4301500907141679,174,36,-7218,-5853,17.4,1373.7
0,12,5,1,7,3,5,0,0,0,0,0.48485082106237,7.2,0.7648029028533728,236,46,1175,963,23.6,1701.9
0,11,4,1,3,5,3,0,0,0,0,0.3314316552308997,7.0,0.6162790697674417,230,40,-1420,-1415,23.0,1502.9
0,14,3,1,6,7,6,0,0,0,0,0.45586307917662483,7.0,0.6551212271152894,232,47,-265,-872,23.2,1664.3
1,19,3,1,4,9,4,0,0,0,0,0.3444607200678437,6.4,0.5069272637308263,226,37,-797,-532,22.6,1519.8
1,69,3,0,10,5,19,1,1,0,0,0.6086654845424407,7.0,0.6961900049480455,231,39,3201,2000,23.1,1862.5
0,15,4,1,6,7,2,0,0,0,0,0.3315087502891064,6.4,0.5496453900709221,204,36,-632,675,20.4,1503.0
1,18,5,1,8,3,4,0,0,0,0,0.5872330583609592,7.4,0.7840178129638792,251,59,2493,1826,25.1,1834.7
1,17,1,0,9,4,4,1,0,1,0,0.5957906098219105,7.4,0.8429820221012699,270,51,3158,2594,27.0,1845.8
0,17,0,0,7,8,8,0,0,0,0,0.42386863002081576,6.6,0.5553356424212436,191,44,-1127,-1496,19.1,1622.8
0,11,5,1,9,7,5,0,0,0,0,0.474134607971629,7.0,0.6514926603991423,195,39,-296,872,19.5,1688.0
1,38,4,0,0,4,0,0,0,0,0,0.2632025287179093,6.6,0.5671284842487218,228,60,-1473,-29,22.8,1414.4
0,18,4,1,6,5,3,0,0,0,0,0.4106082800092513,7.0,0.6087745340590466,198,46,810,98,19.8,1605.6
1,43,0,0,7,10,5,0,0,0,0,0.5176162208002467,7.2,0.6890978063664851,197,56,-180,-102,19.7,1744.4
1,15,3,0,2,4,3,0,0,0,0,0.30730090201218097,6.8,0.6396998185716641,219,56,-839,63,21.9,1471.6
1,16,8,0,6,3,4,1,0,1,0,0.4404440675352711,7.4,0.7628236846445654,261,51,1030,914,26.1,1644.3
1,17,4,0,3,4,1,1,1,0,0,0.2911880348469663,6.6,0.6067128484248722,207,69,-885,180,20.7,1450.7
0,17,3,1,12,10,18,1,1,0,0,0.5584766016498343,6.2,0.4391390400791687,182,34,186,-741,18.2,1797.4
0,16,2,0,3,9,4,0,0,0,0,0.35070541978259195,6.8,0.5873330034636318,206,67,-3702,-1251,20.6,1527.9
1,15,5,1,8,4,7,1,0,1,0,0.6250096368822758,7.6,0.8220352960580569,246,48,3479,2657,24.6,1883.7
0,11,1,1,3,9,3,0,0,0,0,0.27453550227430423,6.4,0.44342734619825175,212,48,-4991,-3526,21.2,1429.1
0,11,1,1,6,9,2,1,1,0,0,0.35155346542286636,6.8,0.5562427841002803,195,55,-2543,-538,19.5,1529.0
1,34,3,1,10,6,9,0,0,0,0,0.5363503199444916,7.2,0.7743691241959426,197,67,1729,2306,19.7,1768.7
0,14,4,1,5,7,6,0,0,0,0,0.3864004317323261,6.8,0.5961570179778987,228,36,-1964,-3104,22.8,1574.2
0,13,1,0,1,3,1,1,1,0,0,0.24762932696014184,7.0,0.6272472373412502,219,52,-1231,-908,21.9,1394.2
0,24,2,0,5,6,5,0,0,0,0,0.441137923059132,7.0,0.6447303315190499,220,59,-445,141,22.0,1645.2
0,35,0,0,5,4,3,1,1,0,0,0.41577364890910495,7.0,0.7330529440870855,235,52,857,961,23.5,1612.3
0,16,3,1,3,9,4,0,0,0,0,0.3079947575360419,6.6,0.524657760184727,200,38,-2959,-2726,20.0,1472.5
0,38,2,1,10,11,10,0,0,0,0,0.49502736874566333,6.8,0.615536862939139,149,48,-1593,-1157,14.9,1715.1
0,35,3,0,2,5,1,0,0,0,0,0.2995913961915041,7.0,0.6981692231568529,242,48,-1441,55,24.2,1461.6
1,16,2,1,5,4,5,1,1,0,0,0.39565183871713827,6.8,0.6185881576777174,220,56,-292,-440,22.0,1586.2
0,16,4,0,14,10,23,0,0,0,0,0.6482923444607201,6.8,0.6226290615206992,180,28,814,82,18.0,1913.9
1,14,7,0,6,6,9,1,1,0,1,0.5920129519697787,6.8,0.6726867887184561,212,60,225,-216,21.2,1840.9
1,18,1,1,9,7,9,0,0,0,0,0.5786755069000077,6.8,0.6077849249546429,207,63,2481,1470,20.7,1823.6
0,36,3,1,6,3,9,0,0,0,0,0.4826921594325805,6.8,0.6669965363681346,242,56,1116,1050,24.2,1699.1
0,15,2,1,2,7,2,0,0,0,0,0.27291650605196216,6.4,0.44656110836219687,215,39,-3519,-4275,21.5,1427.0
0,13,0,1,11,8,9,0,0,0,0,0.54521625163827,7.0,0.578014184397163,183,48,1124,1058,18.3,1780.2
1,14,3,1,5,3,7,1,0,1,1,0.5095983347467427,7.2,0.6872010555830447,215,51,2486,2148,21.5,1734.0
0,15,3,1,10,4,15,2,1,1,0,0.6344152339835017,7.2,0.7731321128154379,244,60,3373,1784,24.4,1895.9
0,39,4,0,3,8,3,0,0,0,0,0.3144707424254106,6.8,0.6207323107372588,232,44,-2595,-1917,23.2,1480.9
1,183,2,0,8,11,8,0,0,0,0,0.4756765091357643,6.8,0.5936005277915223,168,52,-590,527,16.8,1690.0
1,18,1,1,7,2,6,0,0,0,0,0.4561714594094518,7.0,0.66493485073396,214,48,3257,2138,21.4,1664.7
1,17,4,1,6,3,2,1,0,1,0,0.49487317862924984,7.0,0.7135906317004782,257,57,2610,1716,25.7,1714.9
0,14,3,0,7,9,5,0,0,0,0,0.4722072315164597,7.2,0.6984990928583209,221,59,-1297,-856,22.1,1685.5
1,34,2,1,10,10,7,0,0,0,0,0.5479916737337137,7.0,0.6732640606960251,230,39,-482,668,23.0,1783.8
1,14,1,1,7,9,5,1,0,1,1,0.4625703492406138,6.8,0.615042058386937,180,41,-1237,753,18.0,1673.0
0,19,4,0,8,14,7,1,0,1,0,0.47937707192968937,6.6,0.6072901204024409,181,44,-5335,-1002,18.1,1694.8
1,15,0,1,2,4,4,1,1,0,0,0.24793770719296904,6.6,0.5198746495134422,211,44,-1896,-2216,21.1,1394.6
1,16,2,1,6,0,7,0,0,0,0,0.417392645131447,7.0,0.6711199076364837,199,49,1594,477,19.9,1614.4
1,17,8,1,7,6,7,0,0,0,0,0.5796006475984891,7.2,0.739650338116444,231,55,1989,1106,23.1,1824.8
1,15,3,0,9,4,12,1,0,1,0,0.6152185644900162,7.6,0.8417450107207652,210,80,3467,3958,21.0,1871.0
0,17,2,1,2,7,1,1,0,1,0,0.30861151800169606,6.8,0.6208972455879928,224,52,-2267,-2546,22.4,1473.3
0,30,5,1,5,7,4,0,0,0,0,0.35895459101071625,6.6,0.5354609929078015,188,44,-1739,-826,18.8,1538.6
0,24,3,0,5,7,7,0,0,0,0,0.3917970858067997,7.0,0.5931881906646873,227,40,-950,60,22.7,1581.2
0,13,2,0,3,5,3,0,0,0,0,0.37182946573124653,7.2,0.7286821705426355,244,55,-1449,-349,24.4,1555.3
0,20,4,0,7,5,6,0,0,0,0,0.44861614370518843,7.2,0.6750783440540985,205,59,611,1342,20.5,1654.9
1,12,5,1,6,5,10,1,0,1,0,0.43312003700562796,7.0,0.6406069602507009,225,36,-720,-1208,22.5,1634.8
0,14,4,0,5,5,5,1,0,1,0,0.4151568884434508,7.2,0.7317334652812139,237,48,516,2485,23.7,1611.5
1,13,5,1,4,6,4,0,0,0,1,0.5461413923367512,7.0,0.6788718456209796,252,56,2154,25,25.2,1781.4
0,12,1,1,7,9,5,0,0,0,0,0.4744429882044562,7.4,0.7903678047171366,220,67,-1474,-179,22.0,1688.4
0,46,2,0,6,12,8,0,0,0,0,0.4092205689615295,6.4,0.4882896255978889,209,36,-3674,-3098,20.9,1603.8
1,22,1,0,6,8,8,0,0,0,1,0.5757458946881505,7.0,0.6225465940953324,220,52,1549,-554,22.0,1819.8
0,14,2,0,3,10,1,0,0,0,0,0.39295351167990134,7.0,0.6192478970806531,245,56,-2683,-2383,24.5,1582.7
1,18,5,0,6,4,7,0,0,0,0,0.43874797625472206,7.0,0.7100445324096981,224,44,267,-52,22.4,1642.1
1,15,0,1,9,7,13,0,0,0,0,0.5687302443913346,7.0,0.7046841497608444,210,70,1417,492,21.0,1810.7
1,12,2,1,7,4,7,1,0,1,0,0.6237761159509675,7.2,0.7620814778162625,259,68,4074,2842,25.9,1882.1
0,31,20,0,7,7,6,1,1,0,0,0.41114794541669875,6.8,0.6259277585353785,192,60,-1571,-1130,19.2,1606.3
1,37,2,1,10,8,16,1,0,1,0,0.6665638732557243,7.2,0.7613392709879597,241,35,2068,1158,24.1,1937.6
0,16,5,1,11,8,14,0,0,0,0,0.5870788682445455,7.2,0.6935510473363021,218,52,1959,899,21.8,1834.5
1,15,4,0,8,5,7,0,0,0,0,0.42471667566109017,6.8,0.6397822859970311,200,48,36,1099,20.0,1623.9
1,11,2,1,10,4,8,0,0,0,0,0.5293346696476756,7.4,0.7444334487877288,211,55,2031,1116,21.1,1759.6
1,16,4,1,7,4,14,1,0,1,0,0.456788219875106,6.8,0.5791687283523007,214,36,1054,-67,21.4,1665.5
1,13,4,1,7,7,5,0,0,0,0,0.5314162362192584,7.2,0.7885535213590632,233,68,724,1268,23.3,1762.3
0,14,3,0,9,9,10,1,1,0,0,0.508519003931848,6.8,0.6171037440211117,188,50,54,-321,18.8,1732.6
1,17,3,1,6,3,6,1,1,0,0,0.4547066533035232,6.8,0.5958271482764307,230,56,2050,687,23.0,1662.8
1,40,1,0,6,6,6,0,0,0,0,0.395728933775345,6.8,0.5701797789872999,221,29,46,881,22.1,1586.3
1,18,3,1,8,7,7,1,0,1,0,0.6142934237915351,7.4,0.8243443839683325,259,63,2078,2058,25.9,1869.8
1,11,2,1,14,6,15,0,0,0,0,0.7984735178475061,7.6,0.8254989279234702,215,36,5260,2633,21.5,2108.7
0,18,4,0,3,7,3,1,1,0,0,0.3823143936473673,6.8,0.6166914068942767,236,58,-2253,-1798,23.6,1568.9
1,18,3,0,2,2,4,0,0,0,0,0.31339141161051576,6.4,0.5193798449612402,208,47,204,-1452,20.8,1479.5
1,58,4,1,16,6,20,2,1,1,1,0.8493562562639735,7.4,0.8024080488207158,244,49,5742,3475,24.4,2174.7
0,15,2,1,8,3,7,0,0,0,0,0.5684218641585074,7.4,0.776925614382319,247,56,2683,1740,24.7,1810.3
1,30,10,1,15,7,15,2,1,1,0,0.7780433274227122,6.8,0.7079828467755237,237,53,5040,2681,23.7,2082.2
0,18,4,0,5,4,7,0,0,0,0,0.39711664482306686,6.8,0.6078673923800099,239,44,76,98,23.9,1588.1
1,16,2,0,6,5,6,0,0,0,0,0.5097525248631564,7.2,0.7480620155038759,263,71,811,1501,26.3,1734.2
0,15,1,1,6,2,7,1,0,1,0,0.4512373756842186,7.0,0.6575127824509318,244,52,2191,1140,24.4,1658.3
1,18,2,1,11,5,11,2,1,1,0,0.6024207848276925,7.0,0.6719445818901534,213,44,3046,1162,21.3,1854.4
1,14,3,0,6,6,6,0,0,0,0,0.48515920129519696,7.2,0.755896420913739,255,66,671,804,25.5,1702.3
0,13,0,1,6,7,2,0,0,0,0,0.42093901780895837,6.8,0.6550387596899224,234,54,-158,-67,23.4,1619.0
1,17,7,0,9,5,15,0,0,0,0,0.5577827461259733,7.0,0.6914893617021277,210,63,2584,2273,21.0,1796.5
1,16,4,1,5,5,10,0,0,0,0,0.478143550998381,6.8,0.6479465611083622,239,56,1059,919,23.9,1693.2
0,19,5,1,10,12,11,0,0,0,0,0.5445223961144091,7.0,0.6577601847270328,199,48,-1761,37,19.9,1779.3
0,18,2,1,9,8,9,1,1,0,0,0.5678821987510602,6.8,0.6413491670790038,213,48,1827,972,21.3,1809.6
0,10,4,0,7,9,6,0,0,0,0,0.4307300902012182,6.6,0.5679531585023915,205,44,-2448,-1976,20.5,1631.7
1,14,4,0,4,8,3,1,1,0,0,0.332973556395035,7.0,0.6241134751773049,218,52,-2088,-870,21.8,1504.9
0,18,1,1,11,7,21,1,1,0,0,0.6373448461953589,7.2,0.6514926603991423,237,45,1373,57,23.7,1899.7
0,17,2,1,7,5,10,0,0,0,0,0.49094133066070456,7.2,0.7079003793501567,229,58,1733,862,22.9,1709.8
1,14,0,1,8,8,4,2,1,1,0,0.44167758846657923,6.8,0.6145472538347353,190,48,-335,-213,19.0,1645.9
1,14,3,0,10,4,9,0,0,0,0,0.5704263356718834,7.4,0.8377865743031502,250,56,2915,3259,25.0,1812.9
0,18,3,0,3,7,4,0,0,0,0,0.2874874720530415,6.6,0.5358733300346362,202,44,-2499,-1870,20.2,1445.9
1,14,3,0,5,10,6,0,0,0,0,0.4350474134607972,6.8,0.5643245917862444,237,51,-1343,-1261,23.7,1637.3
0,17,1,0,7,7,7,1,1,0,0,0.4560172692930383,6.8,0.6574303150255648,231,44,-742,-750,23.1,1664.5
1,16,3,0,2,7,4,1,0,1,0,0.2528717909182022,6.4,0.5132772554840838,187,38,-3047,-612,18.7,1401.0
0,15,4,0,2,5,2,0,0,0,0,0.31223498573741415,7.0,0.632277750288636,249,51,-1828,-1146,24.9,1478.0
0,14,5,1,7,8,10,1,0,1,0,0.46334129982268146,6.8,0.6728517235691901,234,40,-1784,-889,23.4,1674.0
0,15,1,1,7,7,8,1,1,0,0,0.4688921440135688,6.8,0.6466270823024906,226,52,-260,-369,22.6,1681.2
0,16,5,1,7,4,9,0,0,0,0,0.45771336057358736,7.0,0.6552036945406564,223,43,1465,201,22.3,1666.7
1,15,4,0,10,5,7,0,0,0,0,0.5569347004856989,7.2,0.7732145802408049,201,62,2427,2365,20.1,1795.4
1,14,1,1,11,3,14,1,1,0,1,0.6590085575514609,7.4,0.7777502886359887,226,42,4230,3209,22.6,1927.8
0,8,3,0,5,11,6,0,0,0,0,0.31254336597024135,6.4,0.4681675738083456,173,40,-3584,-3674,17.3,1478.4
0,12,3,0,3,8,1,0,0,0,0,0.2744584072160975,6.8,0.6070427181263401,204,52,-3260,-1060,20.4,1429.0
1,16,1,1,9,5,12,0,0,0,0,0.46480610592861005,7.0,0.631535543460333,183,48,988,581,18.3,1675.9
1,16,2,0,5,2,3,0,0,0,0,0.4779122658237608,7.2,0.7734619825169057,232,76,1398,1802,23.2,1692.9
0,19,7,1,3,4,3,1,0,1,0,0.3167835941716136,6.8,0.6178459508494144,205,53,-986,-1894,20.5,1483.9
1,22,3,1,8,6,6,0,0,0,0,0.469508904479223,6.8,0.6284842487217549,223,39,439,-524,22.3,1682.0
0,18,4,1,8,6,9,2,1,1,0,0.5612520237452779,7.2,0.8230249051624609,224,66,2120,2095,22.4,1801.0
0,21,6,1,6,3,11,1,1,0,0,0.4378228355562409,6.6,0.5236681510803233,228,52,1642,-1085,22.8,1640.9
0,39,4,1,7,5,9,1,1,0,0,0.5185413614987279,7.0,0.6295563252515256,261,47,1480,721,26.1,1745.6
0,12,2,0,7,5,7,0,0,0,0,0.5015033536350321,7.4,0.7681840672934191,251,48,750,867,25.1,1723.5
1,13,9,1,7,3,7,1,0,1,0,0.4782977411147945,7.0,0.7510308428170872,228,44,1714,1369,22.8,1693.4
0,15,2,1,5,6,4,0,0,0,0,0.3375992598874412,7.0,0.6608939468909781,213,43,-1493,-382,21.3,1510.9
1,23,6,1,7,6,5,1,1,0,0,0.4755223190193508,7.0,0.6132277750288636,226,53,599,267,22.6,1689.8
1,17,6,1,12,11,12,0,0,0,0,0.6558476601649835,7.2,0.7237341250206167,209,72,981,369,20.9,1923.7
1,18,3,0,7,5,8,0,0,0,0,0.4467658623082261,6.8,0.6099290780141843,191,51,67,-303,19.1,1652.5
0,38,2,1,3,5,2,0,0,0,0,0.28694780664559405,6.4,0.43872670295233374,186,49,-1404,-2296,18.6,1445.2
1,20,4,0,8,4,8,1,1,0,0,0.5190810269061753,7.0,0.7012205178954313,229,50,2337,2150,22.9,1746.3
0,76,2,0,10,9,13,0,0,0,0,0.6140621386169146,7.2,0.6895101434933201,225,48,601,152,22.5,1869.5
0,20,1,0,4,6,2,1,0,1,0,0.35695011949734023,6.6,0.5398317664522513,220,44,-829,-1232,22.0,1536.0
1,17,4,0,9,5,13,0,0,0,0,0.5316475213938786,7.2,0.7151575127824509,219,44,2511,3602,21.9,1762.6
1,16,4,0,4,3,5,0,0,0,0,0.36226967851360736,7.0,0.6586673264060695,238,41,39,-301,23.8,1542.9
1,13,0,1,3,3,3,1,1,0,0,0.3500886593169378,7.0,0.6702952333828137,236,55,-455,-767,23.6,1527.1
1,12,9,0,2,5,3,2,1,1,0,0.3261891912728395,6.6,0.6307108692066633,210,56,-2377,-2713,21.0,1496.1
1,16,2,1,14,3,14,0,0,0,4,0.9786446688767251,7.4,0.7118588157677718,220,41,11467,8265,22.0,2342.4
0,12,1,1,8,8,6,0,0,0,0,0.4820753989669263,7.2,0.7073231073725877,198,52,-125,-479,19.8,1698.3
0,12,2,1,7,2,8,0,0,0,0,0.5211625934777581,7.6,0.7949035131123207,259,66,2880,3031,25.9,1749.0
0,20,4,1,15,6,12,0,0,0,0,0.6270141083956519,7.2,0.7294243773709385,195,52,2789,585,19.5,1886.3
1,20,4,1,12,6,9,1,1,0,0,0.5804486932387635,7.2,0.7906152069932376,218,48,2254,1555,21.8,1825.9
1,13,3,1,9,3,13,1,1,0,0,0.5557782746125973,7.2,0.7083127164769915,220,48,3246,409,22.0,1793.9
0,34,2,0,4,5,5,1,1,0,0,0.3056819057898389,7.2,0.6584199241299685,200,45,-1766,-639,20.0,1469.5
0,118,2,1,3,12,2,1,1,0,0,0.2751522627399584,6.4,0.4815272967177965,207,38,-4376,-3665,20.7,1429.9
1,38,5,0,8,3,9,1,1,0,0,0.5086731940482615,7.2,0.7591951179284183,228,69,2357,2202,22.8,1732.8
1,14,3,0,9,5,11,1,1,0,0,0.5064374373602653,7.0,0.6745010720765298,213,44,2079,1371,21.3,1729.9
1,18,5,0,10,4,14,1,1,0,0,0.6021894996530722,7.0,0.6678212106218043,210,48,4362,2989,21.0,1854.1
0,19,4,0,2,7,3,0,0,0,0,0.3179400200447152,6.8,0.611495959096157,250,55,-3330,-2255,25.0,1485.4
0,16,4,1,11,6,15,2,1,1,0,0.5462955824531647,7.4,0.7032822035296057,209,40,1488,1092,20.9,1781.6
0,35,3,0,7,9,9,0,0,0,0,0.5205458330121039,7.2,0.70262246412667,233,42,-561,-489,23.3,1748.2
1,15,2,0,11,9,9,1,0,1,1,0.695705805257883,7.0,0.6890153389411183,227,48,1379,246,22.7,1975.4
1,15,4,1,8,8,6,1,1,0,0,0.5549302289723229,6.8,0.63244268513937,217,45,1250,297,21.7,1792.8
1,22,0,0,6,5,6,1,1,0,0,0.42733790764012036,7.2,0.735197097146627,237,44,464,1383,23.7,1627.3
1,16,4,0,6,7,6,0,0,0,0,0.4427569192814741,7.0,0.6509978558469404,204,64,-628,-582,20.4,1647.3
1,18,2,0,5,12,4,0,0,0,0,0.40883509367049575,7.0,0.5727362691736763,207,40,-2746,-827,20.7,1603.3
0,16,2,1,12,13,14,0,0,0,0,0.5606352632796238,6.8,0.6304634669305623,178,43,-2340,-2351,17.8,1800.2
1,14,2,1,13,7,12,1,1,0,0,0.665330352324416,7.2,0.7388256638627743,238,52,3034,1636,23.8,1936.0
