Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,team
0,14,1,0,4,8,1,0,0,0,0,0.31067708333333344,7.0,0.6280074550999662,210,47,-2988,-398,21.0,1479.1,Red
0,15,2,0,3,6,4,0,0,0,0,0.28437500000000004,6.4,0.5128769908505592,201,61,-2443,-1566,20.1,1448.8,Red
0,18,1,0,5,6,5,0,0,0,0,0.4647569444444444,7.4,0.7195018637749916,227,56,11,176,22.7,1656.6,Red
0,44,4,1,6,5,12,0,0,0,0,0.46814236111111107,6.8,0.6394442561843444,214,47,-286,-17,21.4,1660.5,Red
1,40,2,0,7,6,5,0,0,0,0,0.48940972222222223,7.0,0.672145035581159,219,48,-90,819,21.9,1685.0,Red
0,14,2,1,6,7,9,0,0,0,0,0.488454861111111,6.8,0.5786174178244664,216,47,-403,-1790,21.6,1683.9,Red
0,16,5,0,1,8,2,0,0,0,0,0.2940104166666666,6.6,0.5293120975940359,228,60,-3135,-2622,22.8,1459.9,Red
1,15,2,1,8,10,8,1,1,0,0,0.5553819444444446,7.0,0.6708742799051169,223,50,-372,-160,22.3,1761.0,Red
0,18,3,1,8,6,14,0,0,0,0,0.5717013888888889,7.2,0.7202643171806168,226,60,1636,872,22.6,1779.8,Red
0,17,3,0,1,12,1,0,0,0,0,0.15416666666666656,6.4,0.4144357844798373,187,32,-5586,-4058,18.7,1298.8,Red
1,15,2,1,5,2,6,1,1,0,0,0.5222222222222221,6.8,0.6644357844798373,234,48,2105,1094,23.4,1722.8,Red
0,16,5,1,8,6,8,1,1,0,0,0.5414062500000001,7.2,0.7296679091833277,237,43,1374,653,23.7,1744.9,Red
1,18,5,1,8,3,5,1,0,1,0,0.46848958333333335,7.0,0.7500000000000001,188,55,2166,2885,18.8,1660.9,Red
0,13,3,1,4,5,6,0,0,0,0,0.39184027777777786,7.2,0.664351067434768,205,48,-930,-275,20.5,1572.6,Red
1,103,1,1,8,5,8,0,0,0,0,0.4927083333333333,6.8,0.6296170789562859,185,65,950,650,18.5,1688.8,Red
0,18,5,0,2,1,2,1,0,1,1,0.46223958333333326,6.8,0.6825652321247034,264,47,2421,1685,26.4,1653.7,Red
0,14,2,1,9,8,13,1,1,0,0,0.5844618055555555,7.0,0.657319552694002,219,32,891,633,21.9,1794.5,Red
0,18,2,1,5,4,7,1,1,0,0,0.37369791666666674,7.0,0.5961538461538461,202,56,211,-232,20.2,1551.7,Red
0,18,3,0,5,4,7,2,1,1,0,0.46753472222222214,7.4,0.832006099627245,248,65,405,1523,24.8,1659.8,Red
0,10,1,0,7,10,4,1,1,0,0,0.39522569444444455,6.2,0.47560149101999316,176,40,-2361,-2502,17.6,1576.5,Red
0,18,3,1,9,8,10,0,0,0,0,0.565451388888889,7.0,0.655286343612335,221,45,134,565,22.1,1772.6,Red
0,16,1,0,4,7,9,0,0,0,0,0.26111111111111107,6.4,0.37555066079295163,174,44,-2062,-1120,17.4,1422.0,Red
0,11,2,0,3,6,4,1,1,0,0,0.3355902777777777,6.4,0.5115215181294476,202,50,-2089,-1771,20.2,1507.8,Red
1,13,2,1,16,7,22,2,1,1,0,0.854513888888889,7.2,0.7522873602168757,230,60,5377,3249,23.0,2105.6,Red
0,12,1,0,7,7,9,1,0,1,0,0.44401041666666674,7.0,0.582006099627245,182,53,282,79,18.2,1632.7,Red
1,14,2,1,7,6,4,0,0,0,0,0.5030381944444444,7.0,0.6933242968485259,216,46,443,447,21.6,1700.7,Red
1,38,3,1,8,2,8,0,0,0,0,0.5456597222222221,7.0,0.7136563876651983,231,36,3122,1229,23.1,1749.8,Red
1,19,3,1,5,2,4,0,0,0,0,0.46362847222222214,7.2,0.6909522195865808,233,55,2425,1778,23.3,1655.3,Red
0,22,1,1,5,3,5,1,1,0,0,0.36328125,6.6,0.5190613351406302,195,52,813,-840,19.5,1539.7,Red
0,17,3,1,8,9,5,2,1,1,0,0.5092881944444445,6.8,0.630887834632328,219,70,-1378,-1678,21.9,1707.9,Red
1,18,2,1,7,7,7,1,1,0,0,0.47986111111111107,7.0,0.6334293459844121,212,59,-1542,-1059,21.2,1674.0,Red
1,17,3,1,11,7,16,1,1,0,0,0.6485243055555556,7.0,0.6793459844120638,247,43,1553,424,24.7,1868.3,Red
0,15,0,0,0,8,0,0,0,0,0,0.19939236111111103,6.4,0.4983903761436802,223,49,-4250,-2686,22.3,1350.9,Red
0,56,3,0,3,8,3,0,0,0,0,0.27864583333333326,6.6,0.5018637749915283,188,44,-2772,-2140,18.8,1442.2,Red
0,13,1,0,6,6,5,0,0,0,0,0.5033854166666667,7.4,0.7786343612334802,221,67,484,1416,22.1,1701.1,Red
0,13,2,0,4,7,6,0,0,0,0,0.48550347222222223,7.2,0.7387326330057608,235,72,-1110,544,23.5,1680.5,Red
1,46,1,1,4,5,6,1,1,0,0,0.42803819444444446,7.0,0.6467299220603185,222,56,-1467,-11,22.2,1614.3,Red
0,15,1,0,10,12,17,0,0,0,0,0.6203125,6.8,0.6340223652998983,227,56,-1095,-94,22.7,1835.8,Red
0,10,3,0,1,7,1,0,0,0,0,0.2075520833333333,6.6,0.5212639783124365,200,48,-5169,-2153,20.0,1360.3,Red
1,15,2,1,3,1,4,2,1,1,0,0.4306423611111112,7.2,0.6685869196882414,246,60,1547,916,24.6,1617.3,Red
0,18,4,0,3,13,4,1,1,0,0,0.30338541666666674,6.4,0.5057607590647238,196,48,-5680,-2175,19.6,1470.7,Red
1,15,2,0,6,6,7,0,0,0,0,0.4532118055555556,7.0,0.7000169434090139,230,48,-823,164,23.0,1643.3,Red
0,15,0,0,1,6,1,0,0,0,0,0.3116319444444444,6.8,0.6462216197899017,231,72,-1799,-442,23.1,1480.2,Red
1,19,4,1,3,1,3,1,1,0,0,0.36605902777777777,6.6,0.5560826838359879,242,48,757,-569,24.2,1542.9,Red
0,16,6,0,6,8,6,0,0,0,0,0.4946180555555555,7.0,0.6311419857675366,237,44,-91,339,23.7,1691.0,Red
1,21,8,1,11,8,16,1,1,0,1,0.741232638888889,7.2,0.6900203320908168,225,48,1538,370,22.5,1975.1,Red
0,15,0,1,8,10,8,0,0,0,0,0.5574652777777778,7.2,0.7373771602846494,228,57,-2228,-1524,22.8,1763.4,Red
1,15,2,0,1,9,0,1,1,0,0,0.1821180555555555,6.4,0.4673839376482548,210,44,-4869,-3243,21.0,1331.0,Red
0,16,6,1,2,4,4,0,0,0,0,0.3423611111111111,7.0,0.6060657404269739,236,49,-640,120,23.6,1515.6,Red
0,21,7,1,9,6,6,0,0,0,0,0.5239583333333333,7.0,0.6487631311419858,227,32,1871,1775,22.7,1724.8,Red
1,49,7,1,7,5,7,1,1,0,0,0.5078993055555556,6.8,0.6354625550660794,207,61,2189,1838,20.7,1706.3,Red
1,14,2,0,9,7,10,0,0,0,0,0.5289930555555555,7.0,0.6579125720094884,207,51,-474,775,20.7,1730.6,Red
1,12,3,1,12,7,16,0,0,0,0,0.5784722222222223,7.0,0.5856489325652322,194,24,1072,646,19.4,1787.6,Red
1,21,1,0,13,7,17,1,1,0,0,0.7792534722222222,7.2,0.742544900033887,218,58,2817,1700,21.8,2018.9,Red
0,21,2,1,3,4,4,0,0,0,0,0.36397569444444455,6.6,0.5907319552694003,235,53,243,465,23.5,1540.5,Red
1,16,4,1,3,3,5,0,0,0,0,0.43810763888888893,7.0,0.6345306675703152,255,49,1517,1565,25.5,1625.9,Red
1,30,5,1,6,0,4,1,1,0,0,0.44019097222222214,7.4,0.7422907488986784,210,54,3205,3400,21.0,1628.3,Red
1,17,3,1,5,2,1,1,1,0,0,0.4769097222222223,7.4,0.8065062690613353,255,72,2820,2751,25.5,1670.6,Red
0,20,5,0,3,7,4,0,0,0,0,0.32100694444444455,6.2,0.44340901389359544,224,44,-1722,-1010,22.4,1491.0,Red
0,13,1,0,2,6,2,0,0,0,0,0.34939236111111116,7.0,0.6344459505252457,199,71,-1978,-1595,19.9,1523.7,Red
0,37,3,0,9,11,10,0,0,0,0,0.5334201388888888,6.6,0.6089461199593359,209,32,-171,-618,20.9,1735.7,Red
1,15,1,1,3,5,3,1,0,1,0,0.4065972222222223,7.0,0.7016265672653338,238,57,-659,-405,23.8,1589.6,Red
0,26,3,1,11,6,9,1,0,1,0,0.6083333333333334,7.2,0.7129786513046424,198,59,2974,2746,19.8,1822.0,Red
1,22,2,1,9,3,10,1,1,0,0,0.5120659722222223,7.4,0.6684174855981023,204,52,3078,3306,20.4,1711.1,Red
1,18,2,0,6,7,9,1,1,0,0,0.38307291666666665,6.6,0.5698068451372417,203,52,-1153,-282,20.3,1562.5,Red
0,15,3,0,5,11,3,0,0,0,0,0.3359375,6.8,0.5768383598780075,204,43,-3878,-2862,20.4,1508.2,Red
0,12,4,0,1,5,1,0,0,0,0,0.27222222222222214,7.0,0.5852253473398848,227,62,-2717,-1557,22.7,1434.8,Red
0,21,7,0,7,9,5,1,1,0,0,0.3500868055555555,6.4,0.4725516773974924,147,52,-3038,-3164,14.7,1524.5,Red
1,42,4,1,7,4,14,1,1,0,0,0.5105034722222221,6.6,0.547610979329041,206,64,1903,584,20.6,1709.3,Red
0,12,0,0,5,9,7,1,1,0,0,0.30052083333333335,6.4,0.44273127753303976,188,32,-3518,-2843,18.8,1467.4,Red
0,49,2,1,7,7,12,0,0,0,0,0.5122395833333333,6.8,0.5606574042697391,181,52,-216,-259,18.1,1711.3,Red
1,15,1,0,8,5,8,1,1,0,0,0.4964409722222223,6.8,0.7340731955269401,218,48,509,196,21.8,1693.1,Red
1,18,3,1,6,9,7,1,0,1,0,0.45095486111111116,7.0,0.6119959335818367,226,54,-978,-372,22.6,1640.7,Red
0,16,2,0,3,11,2,0,0,0,0,0.3096354166666666,6.4,0.48161640121992544,208,40,-1884,-1871,20.8,1477.9,Red
0,15,2,0,4,10,7,1,1,0,0,0.3876736111111112,6.6,0.5383768214164689,208,44,-2224,-2062,20.8,1567.8,Red
1,21,5,1,11,8,7,1,1,0,0,0.6306423611111112,7.0,0.653337851575737,233,44,1079,-252,23.3,1847.7,Red
1,14,4,1,7,5,8,2,1,1,0,0.5284722222222222,7.4,0.7645713317519486,253,59,1768,1778,25.3,1730.0,Red
1,16,3,1,6,6,8,0,0,0,0,0.4414930555555556,6.8,0.5947983734327348,205,52,886,476,20.5,1629.8,Red
0,17,2,0,3,9,2,0,0,0,0,0.30286458333333344,6.8,0.5232124703490343,197,52,-3017,-1450,19.7,1470.1,Red
1,20,2,0,8,8,13,0,0,0,0,0.5446180555555555,7.0,0.6212300914944088,221,52,431,-120,22.1,1748.6,Red
1,15,3,1,12,6,7,0,0,0,0,0.6446180555555556,7.6,0.7922738054896646,212,52,2618,2637,21.2,1863.8,Red
1,16,4,0,6,6,9,0,0,0,0,0.5019097222222222,7.0,0.6920535411724839,238,60,740,665,23.8,1699.4,Red
0,12,2,0,5,12,7,0,0,0,0,0.347829861111111,6.2,0.42028126058963056,182,47,-3982,-3457,18.2,1521.9,Red
1,12,3,1,10,5,7,1,1,0,0,0.5911458333333333,7.2,0.7628769908505592,242,58,2028,1740,24.2,1802.2,Red
0,14,2,1,4,10,6,1,1,0,0,0.30303819444444446,6.4,0.4578109115554049,200,38,-5649,-3668,20.0,1470.3,Red
1,15,2,1,9,0,7,2,1,1,0,0.5636284722222222,7.4,0.829803456455439,253,52,4949,4010,25.3,1770.5,Red
0,14,1,0,3,8,7,0,0,0,0,0.2241319444444445,6.6,0.42714334124025755,169,40,-4867,-4211,16.9,1379.4,Red
1,20,2,1,6,2,8,0,0,0,0,0.4560763888888888,7.2,0.7134022365299898,220,43,978,226,22.0,1646.6,Red
1,55,1,1,4,8,6,0,0,0,0,0.3394097222222223,6.6,0.5521856997627924,233,38,-2425,-1426,23.3,1512.2,Red
0,16,1,0,6,12,5,0,0,0,0,0.3612847222222222,6.6,0.6024229074889867,203,50,-3815,-2726,20.3,1537.4,Red
0,13,2,0,5,7,8,0,0,0,0,0.3959201388888889,6.6,0.45916638427651646,209,35,-976,-2257,20.9,1577.3,Red
0,20,3,0,4,5,3,0,0,0,0,0.359375,7.0,0.6862080650626906,219,56,-862,426,21.9,1535.2,Red
1,57,5,0,3,4,3,1,1,0,0,0.4072048611111112,7.0,0.6607082344967808,242,54,403,26,24.2,1590.3,Red
1,22,4,1,6,2,5,1,0,1,0,0.4971354166666666,7.2,0.7547441545238903,243,52,2204,1476,24.3,1693.9,Red
0,40,5,0,9,9,13,0,0,0,0,0.5638888888888889,6.8,0.6382582175533719,226,44,219,1275,22.6,1770.8,Red
0,18,2,0,5,16,3,1,1,0,0,0.33315972222222223,6.6,0.48483564893256526,173,44,-5330,-4040,17.3,1505.0,Red
0,51,2,0,4,9,1,0,0,0,0,0.297048611111111,6.8,0.6032700779396815,237,28,-3414,-1608,23.7,1463.4,Red
1,16,3,0,4,5,4,0,0,0,0,0.33324652777777786,6.8,0.5873432734666216,185,49,-792,622,18.5,1505.1,Red
0,19,5,0,7,4,8,2,1,1,0,0.4986111111111111,7.0,0.7091663842765165,235,49,146,399,23.5,1695.6,Red
1,17,1,0,5,5,8,0,0,0,0,0.4835069444444444,7.2,0.7584717045069468,250,55,1578,1724,25.0,1678.2,Red
0,13,5,0,6,5,5,1,1,0,0,0.4828993055555555,7.0,0.7303456455438834,235,52,769,701,23.5,1677.5,Red
0,15,1,1,3,6,5,0,0,0,0,0.3189236111111111,6.4,0.45975940359200285,225,38,-1860,-1798,22.5,1488.6,Red
0,14,3,0,3,10,4,0,0,0,0,0.25269097222222214,6.4,0.4214672992206031,183,44,-3525,-2979,18.3,1412.3,Red
0,12,4,0,8,12,7,1,0,1,0,0.534375,7.0,0.6701965435445613,206,44,-679,305,20.6,1736.8,Red
1,17,4,1,5,1,4,1,1,0,0,0.46171874999999996,7.2,0.714334124025754,234,68,2555,1896,23.4,1653.1,Red
1,15,9,0,6,11,4,2,1,1,0,0.4589409722222222,7.2,0.6751101321585903,212,56,-765,-425,21.2,1649.9,Red
1,16,1,0,8,6,7,2,1,1,0,0.5881944444444445,7.4,0.8452219586580821,252,64,1221,2380,25.2,1798.8,Red
0,12,0,1,6,10,3,1,1,0,0,0.3284722222222223,6.8,0.5636225008471706,181,45,-4492,-3211,18.1,1499.6,Red
1,38,5,1,4,3,4,0,0,0,0,0.3886284722222222,7.2,0.6064893256523213,232,45,-186,273,23.2,1568.9,Red
0,14,0,0,7,8,8,0,0,0,0,0.45815972222222223,6.8,0.6422399186716369,225,49,-1227,-996,22.5,1649.0,Red
0,14,0,1,7,5,5,1,1,0,0,0.49670138888888893,7.6,0.782954930532023,223,65,70,456,22.3,1693.4,Red
1,18,2,1,4,3,4,0,0,0,0,0.4497395833333333,7.2,0.7027278888512368,252,54,1605,1335,25.2,1639.3,Red
1,20,3,1,9,4,10,1,1,0,0,0.6072916666666668,7.4,0.7498305659098611,224,74,3465,3351,22.4,1820.8,Red
1,45,1,0,10,11,10,1,1,0,0,0.6222222222222222,6.6,0.5709928837682142,207,48,431,1022,20.7,1838.0,Red
0,16,4,1,7,8,2,0,0,0,0,0.47239583333333335,7.2,0.62580481192816,207,44,-1083,-451,20.7,1665.4,Red
1,20,6,1,6,5,12,0,0,0,0,0.4647569444444444,7.2,0.7033209081667232,250,47,1259,360,25.0,1656.6,Red
1,77,4,1,12,4,14,1,0,1,1,0.8300347222222222,7.4,0.7968485259234158,234,44,6801,4611,23.4,2077.4,Red
0,14,1,0,10,7,8,1,0,1,0,0.4964409722222223,7.2,0.6873941036936632,202,38,-1158,-191,20.2,1693.1,Red
0,16,4,0,3,7,4,0,0,0,0,0.3436631944444444,6.6,0.5727719417146729,237,43,-2053,-1371,23.7,1517.1,Red
0,16,1,1,7,11,8,1,1,0,0,0.5063368055555555,6.6,0.5266011521518129,187,62,-604,-1983,18.7,1704.5,Red
0,18,0,1,7,3,14,1,1,0,0,0.48602430555555554,7.0,0.5831921382582176,195,60,-75,-616,19.5,1681.1,Red
1,14,1,0,4,2,5,0,0,0,0,0.3397569444444444,6.8,0.6022534733988479,211,52,542,927,21.1,1512.6,Red
0,20,3,0,7,9,7,1,1,0,0,0.43576388888888884,6.8,0.6451202982039986,195,52,-1099,98,19.5,1623.2,Red
0,14,1,0,4,8,6,0,0,0,0,0.37916666666666665,7.0,0.685699762792274,212,68,-2183,-263,21.2,1558.0,Red
0,16,1,0,4,4,6,0,0,0,0,0.4176215277777777,7.0,0.6658759742460184,228,56,-791,-224,22.8,1602.3,Red
1,16,1,1,8,3,10,1,0,1,0,0.5991319444444445,7.2,0.7680447305997967,222,60,3614,3434,22.2,1811.4,Red
1,14,2,0,2,11,2,0,0,0,0,0.43428819444444455,7.0,0.7097594035920028,241,68,-1220,-589,24.1,1621.5,Red
1,17,1,0,5,4,5,0,0,0,0,0.45980902777777777,7.4,0.736953575059302,235,48,1827,2059,23.5,1650.9,Red
1,14,2,1,5,8,5,1,1,0,0,0.43029513888888893,7.0,0.6371568959674686,201,55,-583,-751,20.1,1616.9,Red
1,54,3,0,2,3,1,1,1,0,0,0.4141493055555556,7.4,0.7969332429684853,238,84,334,1054,23.8,1598.3,Red
1,20,5,1,11,6,18,1,1,0,0,0.6428819444444445,7.0,0.7046763808878346,230,50,2494,1188,23.0,1861.8,Red
0,166,0,0,13,18,16,0,0,0,0,0.6303819444444445,6.6,0.5440528634361234,154,31,-2658,-2407,15.4,1847.4,Red
0,18,4,1,9,9,11,1,0,1,0,0.5618923611111111,7.0,0.6141138597085735,207,45,116,303,20.7,1768.5,Red
0,75,4,0,8,9,8,0,0,0,0,0.5279513888888889,7.2,0.7388173500508303,219,48,197,2391,21.9,1729.4,Red
1,15,3,1,5,7,4,0,0,0,0,0.4282986111111111,6.8,0.5970857336496104,244,48,-760,-521,24.4,1614.6,Red
0,39,3,1,4,5,5,1,1,0,0,0.3642361111111112,6.8,0.6089461199593359,228,40,-1224,-1259,22.8,1540.8,Red
1,13,2,1,11,2,12,1,0,1,1,0.7216145833333334,6.8,0.6577431379193494,193,55,6076,3107,19.3,1952.5,Red
1,38,4,1,11,8,19,0,0,0,0,0.68046875,7.2,0.6998475093188751,228,40,2339,917,22.8,1905.1,Red
0,19,4,0,1,3,0,1,1,0,0,0.22309027777777768,7.0,0.6069129108776686,226,53,-2590,-1325,22.6,1378.2,Red
1,18,8,0,5,9,3,0,0,0,0,0.34696180555555567,7.2,0.6279227380548967,222,44,-2175,-1409,22.2,1520.9,Red
1,12,0,0,7,6,5,0,0,0,0,0.4058159722222223,7.0,0.6901897661809556,182,51,-1188,284,18.2,1588.7,Red
1,18,3,1,7,11,6,1,1,0,0,0.5205729166666666,7.0,0.6656218231108099,215,47,-1651,-3902,21.5,1720.9,Red
1,17,1,1,3,5,5,1,1,0,0,0.37812500000000004,6.8,0.5822602507624534,238,48,187,-2135,23.8,1556.8,Red
1,16,1,1,9,2,12,1,1,0,0,0.6250868055555556,7.4,0.7972721111487632,242,47,4868,4160,24.2,1841.3,Red
1,17,4,1,5,0,4,1,0,1,0,0.5375868055555555,7.0,0.7811758725855643,272,48,4149,3222,27.2,1740.5,Red
1,15,4,1,6,3,6,0,0,0,0,0.5046006944444446,7.2,0.6715520162656726,249,54,2602,1426,24.9,1702.5,Red
0,25,3,0,8,7,10,0,0,0,1,0.6386284722222222,7.0,0.6210606574042697,204,49,1018,-1114,20.4,1856.9,Red
0,20,1,1,6,11,8,1,1,0,0,0.4867187500000001,7.0,0.5682819383259913,211,48,-2718,-1185,21.1,1681.9,Red
0,16,2,0,5,17,5,0,0,0,0,0.3565104166666666,6.4,0.48627583869874613,165,61,-4899,-2415,16.5,1531.9,Red
0,14,1,1,5,5,4,1,1,0,0,0.46206597222222223,7.0,0.7264486614706879,207,76,1344,2597,20.7,1653.5,Red
0,17,3,0,3,11,2,0,0,0,0,0.3306423611111111,6.6,0.5002541511352084,222,44,-3781,-1725,22.2,1502.1,Red
0,11,2,0,3,7,3,0,0,0,0,0.2236111111111112,6.4,0.4345137241613012,173,43,-3328,-3696,17.3,1378.8,Red
0,14,2,0,6,11,7,0,0,0,0,0.4256944444444444,6.8,0.5982717722805829,198,52,-2114,-75,19.8,1611.6,Red
1,43,9,0,7,6,8,0,0,0,0,0.4410590277777777,7.0,0.6469840731955271,208,42,464,47,20.8,1629.3,Red
0,17,5,1,2,4,1,0,0,0,0,0.30677083333333344,6.8,0.6315655709928839,192,69,17,-588,19.2,1474.6,Red
0,23,3,1,7,8,12,1,1,0,0,0.4584201388888889,6.4,0.47145035581158934,221,42,-1300,-3056,22.1,1649.3,Red
0,30,5,0,0,7,0,0,0,0,0,0.21085069444444438,6.8,0.5721789223991868,238,53,-3884,-2315,23.8,1364.1,Red
1,22,2,1,9,8,10,0,0,0,0,0.5114583333333333,6.8,0.5756523212470349,205,36,-475,-1006,20.5,1710.4,Red
0,15,1,0,4,7,4,0,0,0,0,0.3755208333333333,6.6,0.531684174855981,224,36,-2689,-2827,22.4,1553.8,Red
1,15,0,1,6,4,10,0,0,0,0,0.43862847222222223,6.8,0.6416468993561505,219,43,1367,197,21.9,1626.5,Red
1,18,3,0,8,4,11,0,0,0,1,0.6559027777777777,7.0,0.7091663842765165,232,60,2999,1476,23.2,1876.8,Red
1,18,3,1,12,12,23,0,0,0,1,0.7835937500000001,7.0,0.6172483903761438,222,56,967,965,22.2,2023.9,Red
1,16,2,0,4,7,4,1,0,1,0,0.3999131944444445,6.8,0.6028464927143341,234,49,-1969,-1497,23.4,1581.9,Red
1,16,3,1,11,3,7,1,1,0,0,0.6705729166666667,7.6,0.8360725177905796,241,56,4199,3186,24.1,1893.7,Red
0,16,3,0,6,5,6,1,1,0,0,0.4345486111111112,7.0,0.6344459505252457,217,50,105,896,21.7,1621.8,Red
1,40,1,0,5,9,7,0,0,0,0,0.35616319444444455,6.4,0.4913588614029144,194,44,-3652,-1542,19.4,1531.5,Red
1,14,3,1,3,2,3,1,1,0,0,0.3721354166666666,7.2,0.6518976618095561,230,68,83,64,23.0,1549.9,Red
1,16,2,0,5,9,4,1,1,0,0,0.37829861111111107,6.8,0.6036089461199593,194,49,-2526,-1379,19.4,1557.0,Red
1,19,0,1,6,3,6,1,0,1,0,0.4394965277777778,7.2,0.7019654354456116,198,66,1864,1945,19.8,1627.5,Red
0,18,2,0,3,4,1,1,1,0,0,0.31848958333333344,7.0,0.6715520162656726,221,60,-787,-481,22.1,1488.1,Red
1,14,2,0,7,7,9,1,1,0,0,0.546701388888889,7.2,0.7785496441884107,221,56,1222,2334,22.1,1751.0,Red
1,39,2,0,11,11,10,1,1,0,1,0.6568576388888889,6.8,0.6064893256523213,211,36,204,-1350,21.1,1877.9,Red
1,61,1,0,5,6,5,1,0,1,0,0.382638888888889,6.8,0.5849711962046765,220,44,-1759,-1710,22.0,1562.0,Red
1,70,1,1,8,3,9,1,0,1,0,0.4913194444444444,7.2,0.725177905794646,217,52,1650,1358,21.7,1687.2,Red
0,15,3,0,5,5,3,0,0,0,0,0.40703124999999996,7.2,0.6534225686208065,242,44,-290,-617,24.2,1590.1,Red
1,14,2,0,5,2,3,0,0,0,1,0.6194444444444445,7.4,0.8092172145035582,263,65,3418,2689,26.3,1834.8,Red
1,19,2,0,4,7,4,0,0,0,0,0.34097222222222223,6.8,0.5899695018637751,191,44,-1922,-1870,19.1,1514.0,Red
1,11,5,1,8,4,13,1,1,0,0,0.6193576388888888,7.0,0.6905286343612335,254,54,3584,2457,25.4,1834.7,Red
1,17,5,0,10,7,11,1,1,0,0,0.6046875,6.4,0.5140630294815317,181,52,2827,2675,18.1,1817.8,Red
1,18,5,1,7,11,7,1,0,1,0,0.4857638888888889,6.6,0.5032192477126397,209,49,-817,-2322,20.9,1680.8,Red
0,15,1,1,3,3,4,1,1,0,0,0.4032986111111112,7.2,0.6843442900711624,262,56,-75,-536,26.2,1585.8,Red
1,12,0,1,14,11,14,1,1,0,0,0.7394965277777779,7.4,0.7704168078617418,186,43,1502,321,18.6,1973.1,Red
0,20,3,1,7,2,7,1,1,0,0,0.5078125,7.0,0.7229752626228397,209,71,1706,1004,20.9,1706.2,Red
0,20,2,1,9,7,10,1,1,0,0,0.4790798611111111,6.6,0.5604032531345308,200,44,-274,-1018,20.0,1673.1,Red
0,19,8,1,5,7,9,1,1,0,0,0.3886284722222222,6.6,0.5205015249068113,198,46,-1058,-1735,19.8,1568.9,Red
1,14,1,1,7,6,7,0,0,0,0,0.575,7.2,0.7815994578109117,248,60,1776,3265,24.8,1783.6,Red
1,16,2,0,9,5,11,1,1,0,0,0.5628472222222223,7.2,0.7123856319891563,232,44,2698,3640,23.2,1769.6,Red
1,18,4,0,7,6,11,1,1,0,0,0.43967013888888884,7.0,0.7149271433412404,216,60,95,1113,21.6,1627.7,Red
1,14,1,0,8,8,6,1,1,0,0,0.46302083333333344,7.0,0.7032361911216537,204,51,-519,-1006,20.4,1654.6,Red
1,15,3,0,4,3,2,0,0,0,0,0.45182291666666674,7.0,0.6619789901728229,240,56,873,-300,24.0,1641.7,Red
0,20,1,1,9,4,8,0,0,0,0,0.5940104166666667,7.4,0.7480515079634024,239,45,1514,629,23.9,1805.5,Red
0,17,1,1,5,6,4,0,0,0,0,0.42300347222222223,6.8,0.5572687224669605,231,50,973,674,23.1,1608.5,Red
1,14,4,1,11,8,14,1,0,1,0,0.6802951388888889,7.0,0.7627075567604203,247,32,1499,1282,24.7,1904.9,Red
0,16,7,0,2,8,0,0,0,0,0,0.2690972222222223,6.6,0.615130464249407,208,58,-4011,-2732,20.8,1431.2,Red
0,13,2,0,1,6,0,0,0,0,0,0.20694444444444438,6.4,0.4322263639444256,214,53,-4957,-3218,21.4,1359.6,Red
1,14,5,1,4,4,3,1,1,0,0,0.40407986111111116,6.6,0.6268214164689937,229,54,615,347,22.9,1586.7,Red
0,18,5,0,8,7,7,1,1,0,0,0.42256944444444455,7.0,0.6405455777702475,186,44,-783,301,18.6,1608.0,Red
1,78,1,1,4,1,5,0,0,0,0,0.5494791666666667,7.4,0.8357336496103017,260,80,3617,1967,26.0,1754.2,Red
0,19,3,0,5,7,5,1,1,0,0,0.40833333333333344,6.6,0.5971704506946799,217,60,-912,241,21.7,1591.6,Red
1,24,4,0,9,4,7,0,0,0,0,0.6011284722222223,7.0,0.7272958319213826,247,43,2746,2775,24.7,1813.7,Red
0,37,6,0,2,5,2,0,0,0,0,0.3340277777777778,6.8,0.5844628939342597,236,54,-1290,-1337,23.6,1506.0,Red
0,33,1,1,6,6,8,1,1,0,0,0.5223958333333334,6.8,0.6534225686208065,229,43,71,-994,22.9,1723.0,Red
1,42,1,1,8,4,11,1,1,0,0,0.5902777777777779,7.2,0.7398339545916638,236,56,2528,882,23.6,1801.2,Red
0,12,2,0,6,5,7,0,0,0,0,0.4263020833333333,6.8,0.6394442561843444,214,48,-901,-1182,21.4,1612.3,Red
0,20,2,0,6,10,8,2,1,1,0,0.4735243055555556,6.8,0.6539308708912234,210,43,-2013,-1022,21.0,1666.7,Red
1,20,1,1,11,4,20,0,0,0,0,0.5692708333333334,7.2,0.7022195865808202,201,45,3113,1771,20.1,1777.0,Red
1,15,2,0,9,6,5,0,0,0,0,0.50390625,7.2,0.7272958319213826,213,40,1467,1916,21.3,1701.7,Red
1,15,4,1,12,6,20,0,0,0,0,0.6810763888888889,7.4,0.6791765503219248,208,48,3197,1400,20.8,1905.8,Red
0,72,4,1,4,2,3,1,1,0,0,0.3490451388888889,7.2,0.6728227719417147,218,60,31,-849,21.8,1523.3,Red
1,15,5,1,7,4,6,1,1,0,0,0.4170138888888888,6.8,0.6224161301253813,209,52,802,842,20.9,1601.6,Red
