WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,FirstBlood_0,FirstBlood_1,Wins
18,1,0,7,0,0,0,0,0,0.14019097222222232,6.2,0.4345137241613012,202,40,-4961,-3591,20.2,1282.7,1,0,0
18,1,6,7,8,0,0,0,0,0.4473090277777778,6.4,0.5600643849542529,219,44,61,1738,21.9,1636.5,0,1,0
12,0,4,3,3,1,1,0,0,0.3701388888888888,6.8,0.5798881735005083,218,59,38,-2015,21.8,1547.6,0,1,1
123,2,7,12,8,1,1,0,0,0.4995659722222223,7.0,0.620213486953575,197,50,-1912,-1686,19.7,1696.7,0,1,0
13,2,5,7,2,2,1,1,0,0.29236111111111107,6.8,0.5989495086411386,168,60,-2407,-543,16.8,1458.0,1,0,0
11,4,5,6,5,1,1,0,0,0.29947916666666674,6.6,0.4751779057946458,158,53,-1078,-2430,15.8,1466.2,1,0,0
17,1,8,4,3,0,0,0,0,0.4906250000000001,7.6,0.8248051507963402,230,52,1489,2144,23.0,1686.4,0,1,1
69,4,13,7,8,1,1,0,0,0.6623263888888888,7.4,0.8010843781768892,202,52,2184,2333,20.2,1884.2,0,1,1
23,1,3,10,3,1,1,0,0,0.261545138888889,6.8,0.5649779735682819,173,56,-3905,-1506,17.3,1422.5,1,0,0
16,2,2,1,2,0,0,0,0,0.3217881944444445,6.6,0.5346492714334125,241,40,1433,394,24.1,1491.9,0,1,1
13,2,6,0,7,1,1,0,0,0.49930555555555567,7.2,0.7232294137580481,242,48,3543,1737,24.2,1696.4,0,1,1
12,1,11,5,12,0,0,0,0,0.6003472222222221,7.2,0.7213656387665198,218,40,3541,4118,21.8,1812.8,1,0,1
14,3,4,4,5,1,1,0,0,0.4300347222222223,7.0,0.6806167400881057,228,56,425,284,22.8,1616.6,0,1,1
19,2,5,8,2,1,1,0,0,0.3607638888888889,6.4,0.5058454761097934,215,40,-2730,-3068,21.5,1536.8,0,1,1
13,2,3,9,2,1,0,1,0,0.2764756944444444,6.8,0.5505760759064725,190,56,-4298,-2299,19.0,1439.7,0,1,0
28,1,8,4,11,0,0,0,0,0.5362847222222222,7.0,0.6829041003049815,223,49,1841,357,22.3,1739.0,1,0,1
13,4,3,10,5,0,0,0,0,0.3226562500000001,6.6,0.4579803456455439,209,44,-3022,-2631,20.9,1492.9,0,1,0
39,6,3,12,4,0,0,0,0,0.3558159722222223,6.6,0.5086411385970858,254,28,-3117,-1745,25.4,1531.1,1,0,1
14,2,2,8,2,0,0,0,0,0.24001736111111116,6.8,0.5007624534056253,194,50,-2489,-2364,19.4,1397.7,1,0,0
14,0,1,7,1,1,0,1,0,0.2021701388888888,6.6,0.5072009488309047,208,49,-3515,-2156,20.8,1354.1,0,1,0
14,0,6,9,6,0,0,0,0,0.42256944444444455,7.2,0.664181633344629,209,68,-1937,-766,20.9,1608.0,1,0,0
14,3,10,17,11,1,1,0,0,0.5671875,6.4,0.4943239579803457,175,58,-4999,-1094,17.5,1774.6,0,1,0
11,5,7,1,8,1,1,0,0,0.6833333333333333,7.6,0.8391223314130803,258,66,5086,3284,25.8,1908.4,0,1,1
45,4,7,9,6,1,1,0,0,0.48663194444444446,6.6,0.5975093188749577,221,42,-1194,-2051,22.1,1681.8,0,1,1
17,3,3,5,4,1,1,0,0,0.32161458333333326,6.4,0.5207556760420197,235,46,-923,-828,23.5,1491.7,1,0,1
15,1,4,6,6,0,0,0,0,0.44027777777777777,7.2,0.6888342934598443,233,72,-1500,1268,23.3,1628.4,1,0,0
16,2,4,8,4,0,0,0,0,0.3701388888888888,6.2,0.4618773297187394,234,41,-2691,-2585,23.4,1547.6,0,1,0
22,3,1,10,2,0,0,0,0,0.26779513888888884,6.4,0.542697390715012,226,48,-4498,-3370,22.6,1429.7,1,0,0
15,1,5,8,3,0,0,0,0,0.35381944444444446,7.0,0.5723483564893256,213,50,-2711,-2160,21.3,1528.8,0,1,0
14,10,5,7,6,0,0,0,0,0.42265624999999996,6.8,0.6176719756014911,227,52,-1300,-1783,22.7,1608.1,0,1,0
13,0,10,2,12,1,0,1,1,0.7408854166666667,7.2,0.7301762114537446,233,49,5553,4226,23.3,1974.7,0,1,1
15,3,4,5,4,0,0,0,0,0.39088541666666665,7.0,0.6041172483903762,248,44,-17,1014,24.8,1571.5,0,1,1
15,1,6,11,7,0,0,0,0,0.4014756944444444,6.8,0.5696374110471026,194,52,-2498,-732,19.4,1583.7,1,0,0
33,0,8,9,6,1,1,0,0,0.45572916666666674,6.8,0.5812436462216198,181,60,-1323,-183,18.1,1646.2,1,0,0
33,0,4,8,4,0,0,0,0,0.29809027777777786,6.8,0.5293968146391054,178,55,-2265,-2392,17.8,1464.6,0,1,0
18,0,6,16,5,0,0,0,0,0.3710069444444444,6.4,0.4580650626906134,185,40,-5956,-4568,18.5,1548.6,1,0,0
15,5,4,3,2,1,1,0,0,0.39192708333333326,7.2,0.6708742799051169,233,58,1075,-11,23.3,1572.7,0,1,1
44,7,8,5,10,1,1,0,0,0.5230034722222223,7.0,0.5910708234496781,187,60,301,-71,18.7,1723.7,0,1,0
139,2,9,6,7,1,0,1,1,0.6921006944444446,7.2,0.7577092511013216,230,49,3364,1990,23.0,1918.5,1,0,1
13,2,4,7,5,0,0,0,0,0.30746527777777777,6.4,0.5502372077261944,204,44,-3109,-3007,20.4,1475.4,0,1,0
213,5,7,16,6,1,0,1,0,0.5016493055555555,6.8,0.5713317519484921,194,48,-3309,-2603,19.4,1699.1,0,1,0
20,5,6,5,7,1,1,0,0,0.4321180555555555,7.2,0.6995933581836665,208,40,226,-972,20.8,1619.0,1,0,1
15,1,9,11,7,0,0,0,0,0.4835069444444444,6.6,0.5321924771263978,181,30,-1390,-437,18.1,1678.2,1,0,1
17,2,13,6,13,1,1,0,0,0.7320312500000001,7.2,0.6292782107760081,218,32,3983,1784,21.8,1964.5,0,1,1
36,2,10,0,9,1,1,0,0,0.6607638888888889,7.6,0.8344628939342597,244,48,5961,4133,24.4,1882.4,0,1,1
16,2,9,11,8,0,0,0,0,0.5013020833333333,7.0,0.6472382243307354,219,40,-2249,-2480,21.9,1698.7,1,0,0
10,3,9,4,10,2,1,1,0,0.5441840277777779,7.2,0.7617756692646561,193,61,981,1105,19.3,1748.1,1,0,1
38,5,5,2,4,1,1,0,0,0.5081597222222223,7.6,0.8208234496780752,267,72,1774,2576,26.7,1706.6,0,1,0
14,1,4,11,5,0,0,0,0,0.1635416666666667,5.8,0.2492375465943747,132,39,-6581,-3949,13.2,1309.6,1,0,0
170,3,10,5,14,1,1,0,0,0.6119791666666667,7.2,0.6862927821077601,197,42,2602,550,19.7,1826.2,0,1,1
19,2,12,4,13,0,0,0,0,0.6106770833333333,7.0,0.6935784479837345,198,52,2608,1326,19.8,1824.7,0,1,0
42,3,5,5,4,0,0,0,0,0.38784722222222223,7.4,0.7450016943409014,239,47,-1066,560,23.9,1568.0,1,0,0
20,4,10,5,13,1,1,0,0,0.5973958333333333,7.0,0.6080989495086412,201,56,3052,775,20.1,1809.4,0,1,0
15,6,3,1,3,1,1,0,0,0.4111111111111112,7.2,0.7097594035920028,255,64,2452,2422,25.5,1594.8,0,1,1
19,9,9,8,10,0,0,0,1,0.6544270833333334,7.0,0.5942900711623179,217,37,1330,-378,21.7,1875.1,0,1,1
17,7,11,5,14,0,0,0,0,0.6446180555555556,7.0,0.6585055913249745,212,47,2942,1785,21.2,1863.8,1,0,1
18,4,5,3,7,0,0,0,0,0.4263020833333333,7.2,0.7249237546594375,229,52,546,1470,22.9,1612.3,0,1,1
21,0,9,8,13,0,0,0,0,0.5280381944444446,6.6,0.5772619451033548,234,34,-268,-789,23.4,1729.5,1,0,0
18,5,4,5,3,0,0,0,0,0.4059027777777777,6.6,0.5717553371738394,210,46,501,934,21.0,1588.8,0,1,1
36,6,7,2,8,1,1,0,0,0.5157118055555556,7.4,0.7986275838698748,220,68,2541,3552,22.0,1715.3,1,0,1
16,2,7,8,6,0,0,0,0,0.4986111111111111,7.0,0.6477465266011523,245,43,-942,-1300,24.5,1695.6,1,0,1
14,6,9,9,18,0,0,0,0,0.5651909722222221,7.0,0.6320738732633006,204,44,-653,-462,20.4,1772.3,0,1,0
14,0,4,8,5,1,1,0,0,0.3315972222222223,6.6,0.5187224669603524,205,44,-2203,-2404,20.5,1503.2,0,1,1
17,2,6,2,7,2,1,1,0,0.5309895833333333,7.0,0.714334124025754,227,68,3593,2516,22.7,1732.9,0,1,1
14,0,7,10,9,1,1,0,0,0.46206597222222223,6.6,0.5121992544900035,219,38,-283,-165,21.9,1653.5,1,0,1
13,4,8,14,12,1,1,0,0,0.4410590277777777,6.2,0.4040155879362929,156,49,-3657,-3286,15.6,1629.3,0,1,0
19,2,4,8,5,1,1,0,0,0.41970486111111116,7.0,0.6440189766180956,232,48,-793,-461,23.2,1604.7,0,1,1
20,7,12,3,21,0,0,0,0,0.6493055555555556,6.8,0.5753981701118266,206,42,4731,2817,20.6,1869.2,0,1,1
18,5,8,4,4,0,0,0,0,0.4795138888888888,7.2,0.6979837343273466,204,45,1332,1998,20.4,1673.6,1,0,1
18,2,4,5,2,0,0,0,0,0.3925347222222222,6.6,0.5788715689596747,234,55,253,-111,23.4,1573.4,1,0,0
17,2,2,6,2,0,0,0,0,0.4085937500000001,6.8,0.6487631311419858,225,69,-832,-551,22.5,1591.9,0,1,0
14,2,6,9,7,0,0,0,0,0.4765625,7.2,0.6778210776008132,240,47,-1745,-1766,24.0,1670.2,1,0,0
18,5,7,7,10,1,1,0,0,0.5317708333333333,7.0,0.6737546594374789,218,71,355,560,21.8,1733.8,0,1,0
16,2,6,2,2,0,0,0,0,0.457204861111111,6.8,0.6746865469332429,254,43,1883,1131,25.4,1647.9,0,1,1
20,2,2,5,0,0,0,0,0,0.29071180555555554,7.0,0.6266519823788547,219,67,-2061,-1314,21.9,1456.1,1,0,0
14,1,8,6,7,0,0,0,0,0.5508680555555556,7.2,0.7260250762453405,233,60,828,1255,23.3,1755.8,0,1,0
12,4,4,8,2,0,0,0,0,0.39036458333333335,7.0,0.6932395798034564,233,62,-2364,-2384,23.3,1570.9,1,0,1
13,2,4,9,6,1,1,0,0,0.38611111111111107,6.8,0.5835310064384954,181,79,-2962,-1156,18.1,1566.0,0,1,0
22,9,4,9,3,0,0,0,0,0.46354166666666674,7.2,0.6932395798034564,245,56,-178,-424,24.5,1655.2,1,0,1
17,4,10,7,10,1,0,1,2,0.7213541666666667,7.0,0.6273297187394103,222,44,3798,2337,22.2,1952.2,0,1,0
16,3,10,5,13,2,1,1,1,0.7560763888888888,7.2,0.759403592002711,241,52,3761,2475,24.1,1992.2,0,1,1
12,1,4,4,4,0,0,0,0,0.3714409722222223,7.0,0.6196204676380889,232,46,-684,474,23.2,1549.1,1,0,1
16,2,7,3,8,2,1,1,0,0.5519097222222222,7.2,0.7427990511690953,240,65,2215,2114,24.0,1757.0,0,1,1
17,5,4,10,2,1,1,0,0,0.3338541666666668,6.8,0.5923415791257202,221,50,-3446,-1559,22.1,1505.8,1,0,0
18,6,9,8,12,1,1,0,0,0.6493923611111112,6.8,0.6855303287021349,244,55,1546,1047,24.4,1869.3,0,1,1
35,0,2,1,4,0,0,0,0,0.34895833333333326,7.2,0.7104371399525585,241,61,-1384,-201,24.1,1523.2,0,1,0
14,1,2,7,2,0,0,0,0,0.3082465277777777,7.0,0.6165706540155881,228,67,-708,-1840,22.8,1476.3,1,0,0
11,2,9,7,10,1,1,0,0,0.6022569444444446,7.2,0.7951541850220264,232,74,1075,1160,23.2,1815.0,1,0,1
45,5,10,2,13,1,1,0,0,0.6167534722222223,7.4,0.8138766519823789,226,64,3798,2950,22.6,1831.7,0,1,1
16,2,4,8,2,0,0,0,0,0.35815972222222214,6.6,0.5581158929176552,215,56,-3326,-3001,21.5,1533.8,1,0,0
15,5,6,5,6,1,1,0,0,0.511545138888889,7.2,0.6723991867163673,217,56,2337,1158,21.7,1710.5,0,1,1
17,5,7,4,9,0,0,0,0,0.4813368055555556,7.0,0.7747373771602847,193,59,898,655,19.3,1675.7,1,0,0
15,3,8,12,8,0,0,0,0,0.4584201388888889,6.8,0.62580481192816,203,36,-2939,-1636,20.3,1649.3,0,1,1
16,3,7,3,9,2,1,1,1,0.6916666666666667,7.4,0.774991528295493,246,64,3768,2111,24.6,1918.0,0,1,0
19,1,6,4,5,0,0,0,0,0.45703125,6.8,0.6019993222636394,211,43,1171,11,21.1,1647.7,0,1,1
13,2,10,5,12,1,0,1,0,0.6364583333333333,7.2,0.7573703829210437,216,65,2167,1447,21.6,1854.4,0,1,1
14,2,6,8,2,0,0,0,0,0.42126736111111107,7.0,0.6574042697390715,209,41,-498,-244,20.9,1606.5,1,0,0
15,3,4,10,3,0,0,0,0,0.2737847222222223,6.4,0.4408675025415113,195,39,-4513,-3883,19.5,1436.6,1,0,0
20,5,12,5,11,1,1,0,0,0.6636284722222223,7.4,0.8295493053202304,216,44,4201,4782,21.6,1885.7,1,0,1
18,3,8,1,10,0,0,0,0,0.5830729166666666,7.0,0.5903930870891224,218,48,4800,1308,21.8,1792.9,0,1,1
22,4,2,5,3,0,0,0,0,0.25989583333333344,6.4,0.48170111826499495,217,45,-2050,-1834,21.7,1420.6,0,1,0
65,1,4,3,4,2,1,1,0,0.4013888888888888,7.0,0.5952219586580821,237,52,657,81,23.7,1583.6,0,1,1
16,3,3,6,3,1,1,0,0,0.3408854166666666,6.8,0.616401219925449,223,57,-2245,-304,22.3,1513.9,1,0,0
17,1,3,12,4,0,0,0,0,0.24427083333333344,6.6,0.4813622500847171,204,44,-4254,-3059,20.4,1402.6,1,0,0
14,2,7,9,7,0,0,0,0,0.5108506944444444,7.0,0.6188580142324637,221,38,-1156,-1711,22.1,1709.7,1,0,1
14,0,2,1,0,1,0,1,0,0.3441840277777777,7.2,0.6561335140630294,263,46,455,1,26.3,1517.7,0,1,1
13,1,7,8,9,1,1,0,0,0.44305555555555554,7.2,0.6728227719417147,203,56,-2277,-1630,20.3,1631.6,0,1,0
16,3,7,8,7,0,0,0,0,0.45182291666666674,7.2,0.7291596069129108,198,64,-928,128,19.8,1641.7,1,0,0
10,3,2,9,2,0,0,0,0,0.25911458333333326,6.6,0.5410030498136226,197,52,-4607,-2975,19.7,1419.7,1,0,1
10,1,5,3,2,0,0,0,0,0.36328125,7.0,0.6227549983056592,203,60,-200,-532,20.3,1539.7,0,1,0
15,3,5,7,5,0,0,0,0,0.3628472222222223,6.8,0.6687563537783802,209,57,-1068,736,20.9,1539.2,1,0,0
14,4,1,3,3,1,1,0,0,0.28689236111111116,7.0,0.5787868519146052,241,40,-1639,-1308,24.1,1451.7,1,0,1
14,6,3,7,3,0,0,0,0,0.34253472222222214,6.6,0.5233819044391731,244,48,-1305,-1032,24.4,1515.8,0,1,0
17,1,5,7,7,0,0,0,0,0.39626736111111116,6.8,0.5869196882412743,208,49,-1764,-2586,20.8,1577.7,1,0,0
41,8,10,5,11,1,1,0,0,0.5579861111111111,6.8,0.5733649610301593,197,51,2620,1037,19.7,1764.0,0,1,1
17,1,6,4,5,1,1,0,0,0.48758680555555567,6.8,0.6712978651304643,223,75,2142,1742,22.3,1682.9,0,1,0
17,2,6,4,5,1,1,0,0,0.45381944444444455,6.8,0.5822602507624534,239,47,938,729,23.9,1644.0,0,1,1
69,5,2,6,2,1,1,0,0,0.30859375,6.6,0.5788715689596747,210,58,-2646,-2305,21.0,1476.7,1,0,0
20,3,4,3,6,0,0,0,0,0.4203993055555555,6.6,0.6176719756014911,223,54,54,-616,22.3,1605.5,0,1,1
15,1,7,4,7,1,1,0,0,0.48046875,6.8,0.6430870891223314,204,56,-293,-718,20.4,1674.7,0,1,1
37,19,7,4,8,0,0,0,0,0.5074652777777777,7.0,0.6847678752965097,237,41,1138,1025,23.7,1705.8,1,0,1
42,4,8,9,12,0,0,0,0,0.5065972222222221,7.0,0.6139444256184344,191,47,-360,-97,19.1,1704.8,0,1,0
29,4,7,5,12,1,1,0,0,0.4608506944444444,7.0,0.6145374449339208,194,60,127,-515,19.4,1652.1,0,1,1
15,2,5,2,6,1,1,0,0,0.4649305555555556,7.2,0.7462724500169434,224,76,3160,3099,22.4,1656.8,1,0,1
14,2,9,8,5,1,1,0,0,0.5526909722222222,7.2,0.6722297526262285,200,59,-118,2044,20.0,1757.9,1,0,0
15,3,12,5,8,1,0,1,1,0.6684895833333333,7.4,0.832006099627245,231,47,3205,2487,23.1,1891.3,0,1,0
17,1,11,11,12,0,0,0,0,0.6426215277777778,7.0,0.6074212131480855,174,55,206,-290,17.4,1861.5,0,1,0
17,4,13,1,16,2,1,1,0,0.7260416666666667,7.4,0.7560996272450017,228,44,6954,5631,22.8,1957.6,1,0,1
40,2,3,9,4,1,1,0,0,0.3315972222222223,6.8,0.5719247712639784,212,51,-2471,-827,21.2,1503.2,1,0,0
20,5,8,7,8,1,1,0,0,0.5052083333333333,6.8,0.5748051507963402,211,52,96,-827,21.1,1703.2,0,1,0
16,2,5,3,3,1,1,0,0,0.4320312500000001,7.2,0.7134869535750593,237,52,1567,713,23.7,1618.9,0,1,1
15,4,6,6,4,0,0,0,0,0.3588541666666667,6.6,0.5304981362250084,210,40,-920,-1098,21.0,1534.6,0,1,0
15,4,4,3,6,0,0,0,0,0.46067708333333335,7.2,0.6873093866485936,244,64,1279,1122,24.4,1651.9,0,1,1
14,2,7,5,10,1,1,0,0,0.4355902777777778,6.8,0.5404100304981362,196,38,-681,-2047,19.6,1623.0,0,1,0
18,4,9,1,9,0,0,0,0,0.5828993055555556,7.6,0.8316672314469672,214,48,3872,3173,21.4,1792.7,0,1,1
13,4,5,7,3,0,0,0,0,0.4067708333333333,7.0,0.7182311080989495,207,73,-1329,-1625,20.7,1589.8,1,0,0
35,2,8,4,7,0,0,0,0,0.5292534722222222,7.0,0.7245001694340901,227,48,1784,2938,22.7,1730.9,1,0,1
14,2,12,2,17,1,1,0,2,0.9460069444444446,7.2,0.778041341917994,223,48,7911,3435,22.3,2211.0,0,1,1
101,4,4,5,3,0,0,0,0,0.39670138888888884,7.2,0.7033209081667232,243,64,-828,804,24.3,1578.2,0,1,0
17,3,6,1,5,2,1,1,0,0.5653645833333334,7.4,0.8101491019993222,234,72,3418,3733,23.4,1772.5,0,1,1
21,5,3,9,3,1,1,0,0,0.25277777777777777,6.6,0.4733988478481871,210,43,-2522,-2156,21.0,1412.4,1,0,0
14,6,10,4,14,1,1,0,0,0.6064236111111112,6.8,0.6742629617078956,218,44,2882,1423,21.8,1819.8,0,1,1
18,0,8,4,11,1,0,1,0,0.55,6.8,0.5507455099966113,198,51,2714,427,19.8,1754.8,0,1,0
13,0,4,6,4,0,0,0,0,0.3940104166666667,7.2,0.7129786513046424,239,56,-276,106,23.9,1575.1,1,0,0
16,1,5,3,4,1,1,0,0,0.44470486111111107,7.4,0.7623686885801423,229,72,704,1028,22.9,1633.5,0,1,1
17,3,9,4,4,0,0,0,0,0.4437500000000001,7.2,0.7191629955947137,213,52,1210,2064,21.3,1632.4,1,0,1
80,4,3,6,3,0,0,0,0,0.40069444444444446,7.2,0.6618942731277534,242,49,-1101,-1147,24.2,1582.8,1,0,0
16,2,9,10,9,1,0,1,0,0.5421006944444444,7.0,0.6485936970518468,219,35,-371,-514,21.9,1745.7,1,0,0
14,5,6,2,2,2,1,1,0,0.44062500000000004,7.4,0.7906641816333447,238,59,2226,2642,23.8,1628.8,0,1,1
35,1,5,5,5,0,0,0,0,0.4497395833333333,7.0,0.6107251779057946,235,46,508,1263,23.5,1639.3,1,0,0
138,1,7,1,7,1,1,0,0,0.49782986111111116,7.2,0.6822263639444256,231,59,2971,1923,23.1,1694.7,0,1,1
13,1,6,8,9,0,0,0,0,0.429861111111111,6.4,0.5349881396136903,209,44,-734,-1966,20.9,1616.4,0,1,0
16,6,7,5,5,0,0,0,0,0.379079861111111,6.6,0.5474415452389022,197,48,-956,-2176,19.7,1557.9,0,1,0
38,3,3,7,1,1,1,0,0,0.32942708333333326,6.8,0.6175872585564216,224,51,-1840,279,22.4,1500.7,1,0,1
15,4,8,4,13,1,1,0,0,0.5957465277777778,7.2,0.7848187055235515,254,52,2138,990,25.4,1807.5,0,1,1
25,0,12,1,17,1,1,0,0,0.6635416666666667,7.4,0.8220942053541173,232,50,5403,4604,23.2,1885.6,0,1,1
13,2,9,4,10,1,1,0,0,0.6616319444444445,7.4,0.7903253134530669,236,56,1763,2184,23.6,1883.4,0,1,1
13,4,7,4,5,0,0,0,0,0.4605902777777777,7.0,0.6320738732633006,205,40,294,-321,20.5,1651.8,0,1,1
11,3,7,16,11,0,0,0,0,0.499826388888889,7.2,0.6709589969501865,197,58,-2806,579,19.7,1697.0,1,0,0
44,2,1,9,1,1,0,1,0,0.27170138888888884,7.0,0.5973398847848187,228,56,-3119,-896,22.8,1434.2,1,0,0
16,2,7,8,7,1,1,0,0,0.48940972222222223,6.6,0.548712300914944,191,60,495,-934,19.1,1685.0,0,1,1
15,0,2,7,3,0,0,0,0,0.27847222222222223,6.6,0.5920874279905118,222,52,-2905,-2774,22.2,1442.0,1,0,0
22,1,8,5,9,1,1,0,0,0.52265625,7.0,0.6768891901050492,239,44,842,711,23.9,1723.3,1,0,0
61,0,4,4,5,0,0,0,0,0.33376736111111116,6.8,0.6049644188410709,224,47,-1881,-635,22.4,1505.7,1,0,0
18,3,15,4,15,1,1,0,0,0.6065104166666666,7.2,0.747458488647916,194,48,2883,3312,19.4,1819.9,0,1,1
18,16,7,1,8,2,1,1,0,0.562673611111111,7.2,0.7432226363944426,246,54,5394,5037,24.6,1769.4,0,1,1
14,2,11,4,16,1,1,0,0,0.745920138888889,7.4,0.8066757031514741,226,80,4432,3639,22.6,1980.5,0,1,1
15,3,3,1,2,1,0,1,0,0.3413194444444445,7.0,0.6469840731955271,246,47,-52,934,24.6,1514.4,0,1,1
17,1,6,7,5,1,1,0,0,0.35911458333333335,6.6,0.5155032192477126,217,47,-1835,-393,21.7,1534.9,0,1,0
18,0,6,4,11,1,1,0,0,0.41232638888888884,6.4,0.4686546933242969,196,52,-173,-461,19.6,1596.2,1,0,0
18,7,5,2,7,1,1,0,1,0.46901041666666665,6.6,0.5036428329379871,209,39,1957,-422,20.9,1661.5,0,1,1
17,2,6,4,5,1,0,1,0,0.50703125,7.4,0.7857505930193155,253,52,1633,2918,25.3,1705.3,1,0,0
11,1,6,9,4,0,0,0,0,0.37178819444444455,6.6,0.5460860725177906,195,32,-2635,-2531,19.5,1549.5,1,0,0
13,0,3,1,3,1,0,1,0,0.36744791666666665,7.4,0.6870552355133853,228,53,326,294,22.8,1544.5,0,1,0
16,5,1,9,0,0,0,0,0,0.23715277777777777,6.4,0.5055913249745848,239,35,-3157,-1899,23.9,1394.4,1,0,0
17,2,4,5,4,0,0,0,0,0.4345486111111112,7.0,0.6876482548288717,244,66,386,775,24.4,1621.8,1,0,0
19,4,7,3,6,0,0,0,0,0.48272569444444446,7.4,0.7497458488647916,235,55,1685,2902,23.5,1677.3,1,0,0
15,3,3,3,6,1,0,1,0,0.26380208333333344,6.8,0.5964079972890547,212,39,-1962,-730,21.2,1425.1,1,0,0
13,1,2,8,0,1,1,0,0,0.3289930555555556,7.0,0.6109793290410032,248,64,-2298,-1572,24.8,1500.2,1,0,0
12,0,6,8,7,1,1,0,0,0.4355902777777778,7.0,0.6161470687902407,232,45,-588,-1104,23.2,1623.0,1,0,0
15,4,13,9,11,0,0,0,0,0.7665798611111112,7.0,0.7461877329718739,213,48,2880,2174,21.3,2004.3,1,0,1
30,10,5,4,7,1,1,0,0,0.46710069444444446,7.2,0.6753642832937988,246,64,1071,120,24.6,1659.3,0,1,0
15,3,10,8,6,0,0,0,0,0.5885416666666667,7.2,0.7006099627245003,225,52,1001,825,22.5,1799.2,0,1,1
16,7,7,9,4,0,0,0,0,0.4419270833333333,7.0,0.6644357844798373,191,68,-1253,235,19.1,1630.3,1,0,0
14,1,6,9,2,0,0,0,0,0.4565972222222223,6.8,0.6709589969501865,237,54,-887,-346,23.7,1647.2,0,1,0
19,3,11,12,12,1,1,0,0,0.6019965277777779,7.0,0.6882412741443579,182,54,-702,-4,18.2,1814.7,1,0,1
16,2,6,4,9,1,1,0,0,0.4766493055555556,7.4,0.6936631650288038,212,74,1443,1629,21.2,1670.3,1,0,0
17,5,4,9,3,1,1,0,0,0.3456597222222222,6.4,0.5317688919010505,213,48,-3113,-2284,21.3,1519.4,1,0,0
16,1,11,7,9,0,0,0,0,0.547048611111111,6.4,0.4911894273127754,199,43,2151,852,19.9,1751.4,1,0,1
13,4,9,7,7,1,1,0,0,0.5318576388888889,7.2,0.7680447305997967,237,43,-204,344,23.7,1733.9,1,0,1
17,1,9,10,13,0,0,0,0,0.5721354166666668,6.8,0.6131819722128092,191,56,-710,-288,19.1,1780.3,1,0,0
16,2,8,6,7,1,0,1,0,0.44999999999999996,6.6,0.5086411385970858,187,44,483,-320,18.7,1639.6,1,0,0
17,3,5,7,5,1,0,1,1,0.5239583333333333,6.8,0.629786513046425,241,46,643,-508,24.1,1724.8,1,0,0
18,5,9,9,11,0,0,0,0,0.5202256944444446,6.4,0.508302270416808,207,33,-436,-338,20.7,1720.5,1,0,1
12,1,5,9,7,0,0,0,0,0.46414930555555567,7.2,0.6195357505930194,236,44,-2005,-2005,23.6,1655.9,1,0,0
45,4,4,4,7,2,1,1,0,0.3631944444444444,6.6,0.5972551677397492,241,46,-192,-88,24.1,1539.6,0,1,0
77,1,5,4,5,0,0,0,0,0.36328125,7.2,0.6959505252456796,185,52,675,2016,18.5,1539.7,0,1,0
29,2,7,7,9,1,1,0,1,0.5371527777777778,6.6,0.4720433751270755,219,48,869,-327,21.9,1740.0,0,1,1
19,4,3,3,5,1,0,1,0,0.40355902777777786,6.8,0.6361402914266351,240,47,390,502,24.0,1586.1,1,0,1
20,4,5,7,4,1,1,0,0,0.3203125,6.4,0.460352422907489,190,56,-2369,-2245,19.0,1490.2,1,0,0
14,3,2,8,1,1,0,1,0,0.25069444444444455,6.6,0.5002541511352084,213,44,-3251,-2936,21.3,1410.0,0,1,0
17,1,6,2,8,1,1,0,0,0.4599826388888888,7.2,0.6890037275499831,224,59,1642,703,22.4,1651.1,0,1,1
17,3,9,6,9,1,0,1,0,0.5710069444444446,7.2,0.7042527956624874,235,32,1256,844,23.5,1779.0,1,0,1
15,1,10,6,11,1,1,0,0,0.5752604166666666,7.0,0.6620637072178922,215,46,1613,-474,21.5,1783.9,0,1,0
14,4,3,6,3,0,0,0,0,0.28593749999999996,6.6,0.5334632328024399,214,38,-2341,-2303,21.4,1450.6,1,0,0
14,0,11,8,7,1,1,0,0,0.6081597222222221,7.2,0.759403592002711,211,60,1635,2200,21.1,1821.8,0,1,0
130,4,3,1,6,2,1,1,0,0.37282986111111116,7.0,0.6485936970518468,233,57,-66,-319,23.3,1550.7,1,0,1
18,1,9,10,8,0,0,0,0,0.4828993055555555,6.6,0.5010166045408336,155,52,-995,-2657,15.5,1677.5,1,0,0
16,3,3,4,4,1,1,0,0,0.2978298611111112,6.6,0.5490511690952219,229,48,-1207,-1885,22.9,1464.3,0,1,1
40,3,4,1,3,2,1,1,1,0.5463541666666667,7.2,0.808454761097933,244,64,3750,3108,24.4,1750.6,0,1,0
22,2,9,5,18,0,0,0,0,0.6267361111111112,7.2,0.7167909183327686,252,52,3240,2369,25.2,1843.2,0,1,1
13,3,4,9,6,1,1,0,0,0.40737847222222223,6.8,0.5684513724161301,233,41,-1706,-1239,23.3,1590.5,1,0,0
